PeriodStart,PeriodEnd,Period,AirTemp,GtiFixedTilt,PanelTemp,PanelOutput
2020-11-02T19:30:00Z,2020-11-02T19:40:00Z,PT10M,11.9,843,38.24375,844.1951172
2020-11-02T19:40:00Z,2020-11-02T19:50:00Z,PT10M,12.0,814,37.4375,815.1699219
2020-11-02T19:50:00Z,2020-11-02T20:00:00Z,PT10M,12.1,783,36.56875,784.1427734
2020-11-02T20:00:00Z,2020-11-02T20:10:00Z,PT10M,12.2,751,35.66875,752.1146484
2020-11-02T20:10:00Z,2020-11-02T20:20:00Z,PT10M,12.3,716,34.675,717.0835938
2020-11-02T20:20:00Z,2020-11-02T20:30:00Z,PT10M,12.4,680,33.65,681.0515625
2020-11-02T20:30:00Z,2020-11-02T20:40:00Z,PT10M,12.5,643,32.59375,644.0185547
2020-11-02T20:40:00Z,2020-11-02T20:50:00Z,PT10M,12.6,604,31.475,604.9835938
2020-11-02T20:50:00Z,2020-11-02T21:00:00Z,PT10M,12.7,563,30.29375,563.9466797
2020-11-02T21:00:00Z,2020-11-02T21:10:00Z,PT10M,12.5,521,28.78125,521.8994141
2020-11-02T21:10:00Z,2020-11-02T21:20:00Z,PT10M,12.2,478,27.1375,478.8480469
2020-11-02T21:20:00Z,2020-11-02T21:30:00Z,PT10M,11.9,434,25.4625,434.7957031
2020-11-02T21:30:00Z,2020-11-02T21:40:00Z,PT10M,11.6,389,23.75625,389.7423828
2020-11-02T21:40:00Z,2020-11-02T21:50:00Z,PT10M,11.3,342,21.9875,342.6871094
2020-11-02T21:50:00Z,2020-11-02T22:00:00Z,PT10M,11.0,294,20.1875,294.6308594
2020-11-02T22:00:00Z,2020-11-02T22:10:00Z,PT10M,10.7,245,18.35625,245.5736328
2020-11-02T22:10:00Z,2020-11-02T22:20:00Z,PT10M,10.4,195,16.49375,195.5154297
2020-11-02T22:20:00Z,2020-11-02T22:30:00Z,PT10M,10.2,132,14.325,132.4476563
2020-11-02T22:30:00Z,2020-11-02T22:40:00Z,PT10M,9.9,57,11.68125,57.36503906
2020-11-02T22:40:00Z,2020-11-02T22:50:00Z,PT10M,9.7,8,9.95,8.3109375
2020-11-02T22:50:00Z,2020-11-02T23:00:00Z,PT10M,9.4,0,9.4,0.29375
2020-11-02T23:00:00Z,2020-11-02T23:10:00Z,PT10M,9.2,0,9.2,0.2875
2020-11-02T23:10:00Z,2020-11-02T23:20:00Z,PT10M,9.0,0,9.0,0.28125
2020-11-02T23:20:00Z,2020-11-02T23:30:00Z,PT10M,8.9,0,8.9,0.278125
2020-11-02T23:30:00Z,2020-11-02T23:40:00Z,PT10M,8.7,0,8.7,0.271875
2020-11-02T23:40:00Z,2020-11-02T23:50:00Z,PT10M,8.6,0,8.6,0.26875
2020-11-02T23:50:00Z,2020-11-03T00:00:00Z,PT10M,8.4,0,8.4,0.2625
2020-11-03T00:00:00Z,2020-11-03T00:10:00Z,PT10M,8.2,0,8.2,0.25625
2020-11-03T00:10:00Z,2020-11-03T00:20:00Z,PT10M,8.0,0,8.0,0.25
2020-11-03T00:20:00Z,2020-11-03T00:30:00Z,PT10M,7.8,0,7.8,0.24375
2020-11-03T00:30:00Z,2020-11-03T00:40:00Z,PT10M,7.7,0,7.7,0.240625
2020-11-03T00:40:00Z,2020-11-03T00:50:00Z,PT10M,7.5,0,7.5,0.234375
2020-11-03T00:50:00Z,2020-11-03T01:00:00Z,PT10M,7.3,0,7.3,0.228125
2020-11-03T01:00:00Z,2020-11-03T01:10:00Z,PT10M,7.1,0,7.1,0.221875
2020-11-03T01:10:00Z,2020-11-03T01:20:00Z,PT10M,6.9,0,6.9,0.215625
2020-11-03T01:20:00Z,2020-11-03T01:30:00Z,PT10M,6.7,0,6.7,0.209375
2020-11-03T01:30:00Z,2020-11-03T01:40:00Z,PT10M,6.5,0,6.5,0.203125
2020-11-03T01:40:00Z,2020-11-03T01:50:00Z,PT10M,6.3,0,6.3,0.196875
2020-11-03T01:50:00Z,2020-11-03T02:00:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-03T02:00:00Z,2020-11-03T02:10:00Z,PT10M,5.9,0,5.9,0.184375
2020-11-03T02:10:00Z,2020-11-03T02:20:00Z,PT10M,5.7,0,5.7,0.178125
2020-11-03T02:20:00Z,2020-11-03T02:30:00Z,PT10M,5.5,0,5.5,0.171875
2020-11-03T02:30:00Z,2020-11-03T02:40:00Z,PT10M,5.3,0,5.3,0.165625
2020-11-03T02:40:00Z,2020-11-03T02:50:00Z,PT10M,5.1,0,5.1,0.159375
2020-11-03T02:50:00Z,2020-11-03T03:00:00Z,PT10M,4.9,0,4.9,0.153125
2020-11-03T03:00:00Z,2020-11-03T03:10:00Z,PT10M,4.8,0,4.8,0.15
2020-11-03T03:10:00Z,2020-11-03T03:20:00Z,PT10M,4.7,0,4.7,0.146875
2020-11-03T03:20:00Z,2020-11-03T03:30:00Z,PT10M,4.7,0,4.7,0.146875
2020-11-03T03:30:00Z,2020-11-03T03:40:00Z,PT10M,4.6,0,4.6,0.14375
2020-11-03T03:40:00Z,2020-11-03T03:50:00Z,PT10M,4.6,0,4.6,0.14375
2020-11-03T03:50:00Z,2020-11-03T04:00:00Z,PT10M,4.5,0,4.5,0.140625
2020-11-03T04:00:00Z,2020-11-03T04:10:00Z,PT10M,4.5,0,4.5,0.140625
2020-11-03T04:10:00Z,2020-11-03T04:20:00Z,PT10M,4.4,0,4.4,0.1375
2020-11-03T04:20:00Z,2020-11-03T04:30:00Z,PT10M,4.4,0,4.4,0.1375
2020-11-03T04:30:00Z,2020-11-03T04:40:00Z,PT10M,4.4,0,4.4,0.1375
2020-11-03T04:40:00Z,2020-11-03T04:50:00Z,PT10M,4.4,0,4.4,0.1375
2020-11-03T04:50:00Z,2020-11-03T05:00:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T05:00:00Z,2020-11-03T05:10:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T05:10:00Z,2020-11-03T05:20:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T05:20:00Z,2020-11-03T05:30:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T05:30:00Z,2020-11-03T05:40:00Z,PT10M,4.2,0,4.2,0.13125
2020-11-03T05:40:00Z,2020-11-03T05:50:00Z,PT10M,4.2,0,4.2,0.13125
2020-11-03T05:50:00Z,2020-11-03T06:00:00Z,PT10M,4.2,0,4.2,0.13125
2020-11-03T06:00:00Z,2020-11-03T06:10:00Z,PT10M,4.2,0,4.2,0.13125
2020-11-03T06:10:00Z,2020-11-03T06:20:00Z,PT10M,4.2,0,4.2,0.13125
2020-11-03T06:20:00Z,2020-11-03T06:30:00Z,PT10M,4.2,0,4.2,0.13125
2020-11-03T06:30:00Z,2020-11-03T06:40:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T06:40:00Z,2020-11-03T06:50:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T06:50:00Z,2020-11-03T07:00:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T07:00:00Z,2020-11-03T07:10:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T07:10:00Z,2020-11-03T07:20:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T07:20:00Z,2020-11-03T07:30:00Z,PT10M,4.3,0,4.3,0.134375
2020-11-03T07:30:00Z,2020-11-03T07:40:00Z,PT10M,4.4,0,4.4,0.1375
2020-11-03T07:40:00Z,2020-11-03T07:50:00Z,PT10M,4.4,0,4.4,0.1375
2020-11-03T07:50:00Z,2020-11-03T08:00:00Z,PT10M,4.4,0,4.4,0.1375
2020-11-03T08:00:00Z,2020-11-03T08:10:00Z,PT10M,4.4,0,4.4,0.1375
2020-11-03T08:10:00Z,2020-11-03T08:20:00Z,PT10M,4.5,0,4.5,0.140625
2020-11-03T08:20:00Z,2020-11-03T08:30:00Z,PT10M,4.5,0,4.5,0.140625
2020-11-03T08:30:00Z,2020-11-03T08:40:00Z,PT10M,4.5,0,4.5,0.140625
2020-11-03T08:40:00Z,2020-11-03T08:50:00Z,PT10M,4.6,0,4.6,0.14375
2020-11-03T08:50:00Z,2020-11-03T09:00:00Z,PT10M,4.6,0,4.6,0.14375
2020-11-03T09:00:00Z,2020-11-03T09:10:00Z,PT10M,4.5,0,4.5,0.140625
2020-11-03T09:10:00Z,2020-11-03T09:20:00Z,PT10M,4.2,0,4.2,0.13125
2020-11-03T09:20:00Z,2020-11-03T09:30:00Z,PT10M,3.9,0,3.9,0.121875
2020-11-03T09:30:00Z,2020-11-03T09:40:00Z,PT10M,3.6,0,3.6,0.1125
2020-11-03T09:40:00Z,2020-11-03T09:50:00Z,PT10M,3.2,0,3.2,0.1
2020-11-03T09:50:00Z,2020-11-03T10:00:00Z,PT10M,3.0,0,3.0,0.09375
2020-11-03T10:00:00Z,2020-11-03T10:10:00Z,PT10M,2.8,0,2.8,0.0875
2020-11-03T10:10:00Z,2020-11-03T10:20:00Z,PT10M,2.9,0,2.9,0.090625
2020-11-03T10:20:00Z,2020-11-03T10:30:00Z,PT10M,2.9,0,2.9,0.090625
2020-11-03T10:30:00Z,2020-11-03T10:40:00Z,PT10M,3.0,0,3.0,0.09375
2020-11-03T10:40:00Z,2020-11-03T10:50:00Z,PT10M,3.0,0,3.0,0.09375
2020-11-03T10:50:00Z,2020-11-03T11:00:00Z,PT10M,3.1,0,3.1,0.096875
2020-11-03T11:00:00Z,2020-11-03T11:10:00Z,PT10M,3.1,0,3.1,0.096875
2020-11-03T11:10:00Z,2020-11-03T11:20:00Z,PT10M,3.1,0,3.1,0.096875
2020-11-03T11:20:00Z,2020-11-03T11:30:00Z,PT10M,3.1,0,3.1,0.096875
2020-11-03T11:30:00Z,2020-11-03T11:40:00Z,PT10M,3.2,0,3.2,0.1
2020-11-03T11:40:00Z,2020-11-03T11:50:00Z,PT10M,3.2,0,3.2,0.1
2020-11-03T11:50:00Z,2020-11-03T12:00:00Z,PT10M,3.2,0,3.2,0.1
2020-11-03T12:00:00Z,2020-11-03T12:10:00Z,PT10M,3.2,0,3.2,0.1
2020-11-03T12:10:00Z,2020-11-03T12:20:00Z,PT10M,3.2,0,3.2,0.1
2020-11-03T12:20:00Z,2020-11-03T12:30:00Z,PT10M,3.2,14,3.6375,14.11367188
2020-11-03T12:30:00Z,2020-11-03T12:40:00Z,PT10M,3.2,60,5.075,60.15859375
2020-11-03T12:40:00Z,2020-11-03T12:50:00Z,PT10M,3.2,141,7.60625,141.2376953
2020-11-03T12:50:00Z,2020-11-03T13:00:00Z,PT10M,3.2,197,9.35625,197.2923828
2020-11-03T13:00:00Z,2020-11-03T13:10:00Z,PT10M,3.5,246,11.1875,246.3496094
2020-11-03T13:10:00Z,2020-11-03T13:20:00Z,PT10M,4.0,294,13.1875,294.4121094
2020-11-03T13:20:00Z,2020-11-03T13:30:00Z,PT10M,4.6,341,15.25625,341.4767578
2020-11-03T13:30:00Z,2020-11-03T13:40:00Z,PT10M,5.1,386,17.1625,386.5363281
2020-11-03T13:40:00Z,2020-11-03T13:50:00Z,PT10M,5.7,431,19.16875,431.5990234
2020-11-03T13:50:00Z,2020-11-03T14:00:00Z,PT10M,6.2,474,21.0125,474.6566406
2020-11-03T14:00:00Z,2020-11-03T14:10:00Z,PT10M,6.9,516,23.025,516.7195313
2020-11-03T14:10:00Z,2020-11-03T14:20:00Z,PT10M,7.6,557,25.00625,557.7814453
2020-11-03T14:20:00Z,2020-11-03T14:30:00Z,PT10M,8.4,596,27.025,596.8445313
2020-11-03T14:30:00Z,2020-11-03T14:40:00Z,PT10M,9.2,634,29.0125,634.9066406
2020-11-03T14:40:00Z,2020-11-03T14:50:00Z,PT10M,10.0,670,30.9375,670.9667969
2020-11-03T14:50:00Z,2020-11-03T15:00:00Z,PT10M,10.7,705,32.73125,706.0228516
2020-11-03T15:00:00Z,2020-11-03T15:10:00Z,PT10M,11.3,737,34.33125,738.0728516
2020-11-03T15:10:00Z,2020-11-03T15:20:00Z,PT10M,11.8,768,35.8,769.11875
2020-11-03T15:20:00Z,2020-11-03T15:30:00Z,PT10M,12.2,797,37.10625,798.1595703
2020-11-03T15:30:00Z,2020-11-03T15:40:00Z,PT10M,12.7,824,38.45,825.2015625
2020-11-03T15:40:00Z,2020-11-03T15:50:00Z,PT10M,13.1,849,39.63125,850.2384766
2020-11-03T15:50:00Z,2020-11-03T16:00:00Z,PT10M,13.6,872,40.85,873.2765625
2020-11-03T16:00:00Z,2020-11-03T16:10:00Z,PT10M,14.0,893,41.90625,894.3095703
2020-11-03T16:10:00Z,2020-11-03T16:20:00Z,PT10M,14.4,912,42.9,913.340625
2020-11-03T16:20:00Z,2020-11-03T16:30:00Z,PT10M,14.8,929,43.83125,930.3697266
2020-11-03T16:30:00Z,2020-11-03T16:40:00Z,PT10M,15.2,943,44.66875,944.3958984
2020-11-03T16:40:00Z,2020-11-03T16:50:00Z,PT10M,15.6,955,45.44375,956.4201172
2020-11-03T16:50:00Z,2020-11-03T17:00:00Z,PT10M,16.0,965,46.15625,966.4423828
2020-11-03T17:00:00Z,2020-11-03T17:10:00Z,PT10M,16.3,973,46.70625,974.4595703
2020-11-03T17:10:00Z,2020-11-03T17:20:00Z,PT10M,16.6,978,47.1625,979.4738281
2020-11-03T17:20:00Z,2020-11-03T17:30:00Z,PT10M,16.8,981,47.45625,982.4830078
2020-11-03T17:30:00Z,2020-11-03T17:40:00Z,PT10M,17.0,982,47.6875,983.4902344
2020-11-03T17:40:00Z,2020-11-03T17:50:00Z,PT10M,17.2,981,47.85625,982.4955078
2020-11-03T17:50:00Z,2020-11-03T18:00:00Z,PT10M,17.5,978,48.0625,979.5019531
2020-11-03T18:00:00Z,2020-11-03T18:10:00Z,PT10M,17.7,972,48.075,973.5023438
2020-11-03T18:10:00Z,2020-11-03T18:20:00Z,PT10M,17.8,965,47.95625,966.4986328
2020-11-03T18:20:00Z,2020-11-03T18:30:00Z,PT10M,18.0,955,47.84375,956.4951172
2020-11-03T18:30:00Z,2020-11-03T18:40:00Z,PT10M,18.1,942,47.5375,943.4855469
2020-11-03T18:40:00Z,2020-11-03T18:50:00Z,PT10M,18.3,927,47.26875,928.4771484
2020-11-03T18:50:00Z,2020-11-03T19:00:00Z,PT10M,18.4,909,46.80625,910.4626953
2020-11-03T19:00:00Z,2020-11-03T19:10:00Z,PT10M,18.6,890,46.4125,891.4503906
2020-11-03T19:10:00Z,2020-11-03T19:20:00Z,PT10M,18.8,868,45.925,869.4351563
2020-11-03T19:20:00Z,2020-11-03T19:30:00Z,PT10M,18.9,844,45.275,845.4148438
2020-11-03T19:30:00Z,2020-11-03T19:40:00Z,PT10M,19.1,819,44.69375,820.3966797
2020-11-03T19:40:00Z,2020-11-03T19:50:00Z,PT10M,19.2,791,43.91875,792.3724609
2020-11-03T19:50:00Z,2020-11-03T20:00:00Z,PT10M,19.4,761,43.18125,762.3494141
2020-11-03T20:00:00Z,2020-11-03T20:10:00Z,PT10M,19.5,730,42.3125,731.3222656
2020-11-03T20:10:00Z,2020-11-03T20:20:00Z,PT10M,19.6,697,41.38125,698.2931641
2020-11-03T20:20:00Z,2020-11-03T20:30:00Z,PT10M,19.8,662,40.4875,663.2652344
2020-11-03T20:30:00Z,2020-11-03T20:40:00Z,PT10M,19.8,626,39.3625,627.2300781
2020-11-03T20:40:00Z,2020-11-03T20:50:00Z,PT10M,20.0,588,38.375,589.1992188
2020-11-03T20:50:00Z,2020-11-03T21:00:00Z,PT10M,20.1,548,37.225,549.1632813
2020-11-03T21:00:00Z,2020-11-03T21:10:00Z,PT10M,19.9,508,35.775,509.1179688
2020-11-03T21:10:00Z,2020-11-03T21:20:00Z,PT10M,19.5,466,34.0625,467.0644531
2020-11-03T21:20:00Z,2020-11-03T21:30:00Z,PT10M,19.0,423,32.21875,424.0068359
2020-11-03T21:30:00Z,2020-11-03T21:40:00Z,PT10M,18.6,378,30.4125,378.9503906
2020-11-03T21:40:00Z,2020-11-03T21:50:00Z,PT10M,18.2,333,28.60625,333.8939453
2020-11-03T21:50:00Z,2020-11-03T22:00:00Z,PT10M,17.7,286,26.6375,286.8324219
2020-11-03T22:00:00Z,2020-11-03T22:10:00Z,PT10M,17.4,238,24.8375,238.7761719
2020-11-03T22:10:00Z,2020-11-03T22:20:00Z,PT10M,17.1,189,23.00625,189.7189453
2020-11-03T22:20:00Z,2020-11-03T22:30:00Z,PT10M,16.8,124,20.675,124.6460938
2020-11-03T22:30:00Z,2020-11-03T22:40:00Z,PT10M,16.6,51,18.19375,51.56855469
2020-11-03T22:40:00Z,2020-11-03T22:50:00Z,PT10M,16.3,7,16.51875,7.516210938
2020-11-03T22:50:00Z,2020-11-03T23:00:00Z,PT10M,16.0,0,16.0,0.5
2020-11-03T23:00:00Z,2020-11-03T23:10:00Z,PT10M,15.7,0,15.7,0.490625
2020-11-03T23:10:00Z,2020-11-03T23:20:00Z,PT10M,15.4,0,15.4,0.48125
2020-11-03T23:20:00Z,2020-11-03T23:30:00Z,PT10M,15.0,0,15.0,0.46875
2020-11-03T23:30:00Z,2020-11-03T23:40:00Z,PT10M,14.6,0,14.6,0.45625
2020-11-03T23:40:00Z,2020-11-03T23:50:00Z,PT10M,14.3,0,14.3,0.446875
2020-11-03T23:50:00Z,2020-11-04T00:00:00Z,PT10M,13.9,0,13.9,0.434375
2020-11-04T00:00:00Z,2020-11-04T00:10:00Z,PT10M,13.6,0,13.6,0.425
2020-11-04T00:10:00Z,2020-11-04T00:20:00Z,PT10M,13.4,0,13.4,0.41875
2020-11-04T00:20:00Z,2020-11-04T00:30:00Z,PT10M,13.2,0,13.2,0.4125
2020-11-04T00:30:00Z,2020-11-04T00:40:00Z,PT10M,13.0,0,13.0,0.40625
2020-11-04T00:40:00Z,2020-11-04T00:50:00Z,PT10M,12.8,0,12.8,0.4
2020-11-04T00:50:00Z,2020-11-04T01:00:00Z,PT10M,12.6,0,12.6,0.39375
2020-11-04T01:00:00Z,2020-11-04T01:10:00Z,PT10M,12.4,0,12.4,0.3875
2020-11-04T01:10:00Z,2020-11-04T01:20:00Z,PT10M,12.1,0,12.1,0.378125
2020-11-04T01:20:00Z,2020-11-04T01:30:00Z,PT10M,11.9,0,11.9,0.371875
2020-11-04T01:30:00Z,2020-11-04T01:40:00Z,PT10M,11.6,0,11.6,0.3625
2020-11-04T01:40:00Z,2020-11-04T01:50:00Z,PT10M,11.4,0,11.4,0.35625
2020-11-04T01:50:00Z,2020-11-04T02:00:00Z,PT10M,11.1,0,11.1,0.346875
2020-11-04T02:00:00Z,2020-11-04T02:10:00Z,PT10M,10.9,0,10.9,0.340625
2020-11-04T02:10:00Z,2020-11-04T02:20:00Z,PT10M,10.7,0,10.7,0.334375
2020-11-04T02:20:00Z,2020-11-04T02:30:00Z,PT10M,10.5,0,10.5,0.328125
2020-11-04T02:30:00Z,2020-11-04T02:40:00Z,PT10M,10.3,0,10.3,0.321875
2020-11-04T02:40:00Z,2020-11-04T02:50:00Z,PT10M,10.1,0,10.1,0.315625
2020-11-04T02:50:00Z,2020-11-04T03:00:00Z,PT10M,9.9,0,9.9,0.309375
2020-11-04T03:00:00Z,2020-11-04T03:10:00Z,PT10M,9.8,0,9.8,0.30625
2020-11-04T03:10:00Z,2020-11-04T03:20:00Z,PT10M,9.8,0,9.8,0.30625
2020-11-04T03:20:00Z,2020-11-04T03:30:00Z,PT10M,9.7,0,9.7,0.303125
2020-11-04T03:30:00Z,2020-11-04T03:40:00Z,PT10M,9.7,0,9.7,0.303125
2020-11-04T03:40:00Z,2020-11-04T03:50:00Z,PT10M,9.7,0,9.7,0.303125
2020-11-04T03:50:00Z,2020-11-04T04:00:00Z,PT10M,9.6,0,9.6,0.3
2020-11-04T04:00:00Z,2020-11-04T04:10:00Z,PT10M,9.5,0,9.5,0.296875
2020-11-04T04:10:00Z,2020-11-04T04:20:00Z,PT10M,9.4,0,9.4,0.29375
2020-11-04T04:20:00Z,2020-11-04T04:30:00Z,PT10M,9.3,0,9.3,0.290625
2020-11-04T04:30:00Z,2020-11-04T04:40:00Z,PT10M,9.2,0,9.2,0.2875
2020-11-04T04:40:00Z,2020-11-04T04:50:00Z,PT10M,9.1,0,9.1,0.284375
2020-11-04T04:50:00Z,2020-11-04T05:00:00Z,PT10M,9.0,0,9.0,0.28125
2020-11-04T05:00:00Z,2020-11-04T05:10:00Z,PT10M,8.9,0,8.9,0.278125
2020-11-04T05:10:00Z,2020-11-04T05:20:00Z,PT10M,8.9,0,8.9,0.278125
2020-11-04T05:20:00Z,2020-11-04T05:30:00Z,PT10M,8.9,0,8.9,0.278125
2020-11-04T05:30:00Z,2020-11-04T05:40:00Z,PT10M,8.8,0,8.8,0.275
2020-11-04T05:40:00Z,2020-11-04T05:50:00Z,PT10M,8.8,0,8.8,0.275
2020-11-04T05:50:00Z,2020-11-04T06:00:00Z,PT10M,8.8,0,8.8,0.275
2020-11-04T06:00:00Z,2020-11-04T06:10:00Z,PT10M,8.8,0,8.8,0.275
2020-11-04T06:10:00Z,2020-11-04T06:20:00Z,PT10M,8.8,0,8.8,0.275
2020-11-04T06:20:00Z,2020-11-04T06:30:00Z,PT10M,8.8,0,8.8,0.275
2020-11-04T06:30:00Z,2020-11-04T06:40:00Z,PT10M,8.9,0,8.9,0.278125
2020-11-04T06:40:00Z,2020-11-04T06:50:00Z,PT10M,8.9,0,8.9,0.278125
2020-11-04T06:50:00Z,2020-11-04T07:00:00Z,PT10M,8.9,0,8.9,0.278125
2020-11-04T07:00:00Z,2020-11-04T07:10:00Z,PT10M,8.8,0,8.8,0.275
2020-11-04T07:10:00Z,2020-11-04T07:20:00Z,PT10M,8.7,0,8.7,0.271875
2020-11-04T07:20:00Z,2020-11-04T07:30:00Z,PT10M,8.6,0,8.6,0.26875
2020-11-04T07:30:00Z,2020-11-04T07:40:00Z,PT10M,8.5,0,8.5,0.265625
2020-11-04T07:40:00Z,2020-11-04T07:50:00Z,PT10M,8.4,0,8.4,0.2625
2020-11-04T07:50:00Z,2020-11-04T08:00:00Z,PT10M,8.3,0,8.3,0.259375
2020-11-04T08:00:00Z,2020-11-04T08:10:00Z,PT10M,8.2,0,8.2,0.25625
2020-11-04T08:10:00Z,2020-11-04T08:20:00Z,PT10M,8.1,0,8.1,0.253125
2020-11-04T08:20:00Z,2020-11-04T08:30:00Z,PT10M,8.1,0,8.1,0.253125
2020-11-04T08:30:00Z,2020-11-04T08:40:00Z,PT10M,8.0,0,8.0,0.25
2020-11-04T08:40:00Z,2020-11-04T08:50:00Z,PT10M,8.0,0,8.0,0.25
2020-11-04T08:50:00Z,2020-11-04T09:00:00Z,PT10M,7.9,0,7.9,0.246875
2020-11-04T09:00:00Z,2020-11-04T09:10:00Z,PT10M,7.8,0,7.8,0.24375
2020-11-04T09:10:00Z,2020-11-04T09:20:00Z,PT10M,7.4,0,7.4,0.23125
2020-11-04T09:20:00Z,2020-11-04T09:30:00Z,PT10M,7.2,0,7.2,0.225
2020-11-04T09:30:00Z,2020-11-04T09:40:00Z,PT10M,6.8,0,6.8,0.2125
2020-11-04T09:40:00Z,2020-11-04T09:50:00Z,PT10M,6.6,0,6.6,0.20625
2020-11-04T09:50:00Z,2020-11-04T10:00:00Z,PT10M,6.3,0,6.3,0.196875
2020-11-04T10:00:00Z,2020-11-04T10:10:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T10:10:00Z,2020-11-04T10:20:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T10:20:00Z,2020-11-04T10:30:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T10:30:00Z,2020-11-04T10:40:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T10:40:00Z,2020-11-04T10:50:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T10:50:00Z,2020-11-04T11:00:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T11:00:00Z,2020-11-04T11:10:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T11:10:00Z,2020-11-04T11:20:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T11:20:00Z,2020-11-04T11:30:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T11:30:00Z,2020-11-04T11:40:00Z,PT10M,6.0,0,6.0,0.1875
2020-11-04T11:40:00Z,2020-11-04T11:50:00Z,PT10M,6.0,0,6.0,0.1875
2020-11-04T11:50:00Z,2020-11-04T12:00:00Z,PT10M,6.0,0,6.0,0.1875
2020-11-04T12:00:00Z,2020-11-04T12:10:00Z,PT10M,6.0,0,6.0,0.1875
2020-11-04T12:10:00Z,2020-11-04T12:20:00Z,PT10M,6.1,0,6.1,0.190625
2020-11-04T12:20:00Z,2020-11-04T12:30:00Z,PT10M,6.2,13,6.60625,13.20644531
2020-11-04T12:30:00Z,2020-11-04T12:40:00Z,PT10M,6.2,65,8.23125,65.25722656
2020-11-04T12:40:00Z,2020-11-04T12:50:00Z,PT10M,6.3,139,10.64375,139.3326172
2020-11-04T12:50:00Z,2020-11-04T13:00:00Z,PT10M,6.4,196,12.525,196.3914063
2020-11-04T13:00:00Z,2020-11-04T13:10:00Z,PT10M,6.7,245,14.35625,245.4486328
2020-11-04T13:10:00Z,2020-11-04T13:20:00Z,PT10M,7.3,292,16.425,292.5132813
2020-11-04T13:20:00Z,2020-11-04T13:30:00Z,PT10M,7.8,338,18.3625,338.5738281
2020-11-04T13:30:00Z,2020-11-04T13:40:00Z,PT10M,8.4,384,20.4,384.6375
2020-11-04T13:40:00Z,2020-11-04T13:50:00Z,PT10M,9.0,428,22.375,428.6992188
2020-11-04T13:50:00Z,2020-11-04T14:00:00Z,PT10M,9.5,472,24.25,472.7578125
2020-11-04T14:00:00Z,2020-11-04T14:10:00Z,PT10M,10.2,514,26.2625,514.8207031
2020-11-04T14:10:00Z,2020-11-04T14:20:00Z,PT10M,11.0,554,28.3125,554.8847656
2020-11-04T14:20:00Z,2020-11-04T14:30:00Z,PT10M,11.8,594,30.3625,594.9488281
2020-11-04T14:30:00Z,2020-11-04T14:40:00Z,PT10M,12.7,631,32.41875,632.0130859
2020-11-04T14:40:00Z,2020-11-04T14:50:00Z,PT10M,13.5,667,34.34375,668.0732422
2020-11-04T14:50:00Z,2020-11-04T15:00:00Z,PT10M,14.3,702,36.2375,703.1324219
2020-11-04T15:00:00Z,2020-11-04T15:10:00Z,PT10M,14.9,734,37.8375,735.1824219
2020-11-04T15:10:00Z,2020-11-04T15:20:00Z,PT10M,15.4,765,39.30625,766.2283203
2020-11-04T15:20:00Z,2020-11-04T15:30:00Z,PT10M,15.9,794,40.7125,795.2722656
2020-11-04T15:30:00Z,2020-11-04T15:40:00Z,PT10M,16.3,821,41.95625,822.3111328
2020-11-04T15:40:00Z,2020-11-04T15:50:00Z,PT10M,16.8,847,43.26875,848.3521484
2020-11-04T15:50:00Z,2020-11-04T16:00:00Z,PT10M,17.3,870,44.4875,871.3902344
2020-11-04T16:00:00Z,2020-11-04T16:10:00Z,PT10M,17.7,891,45.54375,892.4232422
2020-11-04T16:10:00Z,2020-11-04T16:20:00Z,PT10M,18.2,909,46.60625,910.4564453
2020-11-04T16:20:00Z,2020-11-04T16:30:00Z,PT10M,18.6,926,47.5375,927.4855469
2020-11-04T16:30:00Z,2020-11-04T16:40:00Z,PT10M,19.0,941,48.40625,942.5126953
2020-11-04T16:40:00Z,2020-11-04T16:50:00Z,PT10M,19.5,953,49.28125,954.5400391
2020-11-04T16:50:00Z,2020-11-04T17:00:00Z,PT10M,19.9,963,49.99375,964.5623047
2020-11-04T17:00:00Z,2020-11-04T17:10:00Z,PT10M,20.2,970,50.5125,971.5785156
2020-11-04T17:10:00Z,2020-11-04T17:20:00Z,PT10M,20.4,976,50.9,977.590625
